name,hash
ISNE_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,ed5c3fcdd6cf846ea9969f7be315a4883071e67c984ab40a4447db3ccfab0c7e
ISNE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,7fd0ef89ad082915e5808840cd41f4e565c7a7c1a4b6204f0721be5a4c2c5ace
ISNE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,3c5f7a0c2aedeb9e6762583ad4f8d3fabf9c66e2e731863f803fca6cd8662204
ISNE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,cb63ba1924d9e51000a7616eeff0128c50c8cc71e2695b86c7259e85e1300645
ISNE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,1f99f571580c6a245da7446071ee3294d13fa7c5003cbfbddfc2a24d0f520070
MISC_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_150000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,bed56e8df0925c63712e846f026c10dc630d55230112210476402a8fe20ed40b
MISC_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,5d9e858c333c687acf221a630620a0c189f30b30fe0bc55391e692a4bf06c765
MISC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,7b8050b4191b7582913ba60e405a432741c2a56081d7791c74e207830bbf2c13
MISC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,173c37a09073ae74d983ec0a505cd265141009a6d699dbaa3a6480042e2f9768
MISC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,0b7fa51023b732b53e37d5f3eb3d7ab674440d182fcd1867be90beded5b619ad
MISC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,1c3e0bb2999f2e40572303d8ff6eef33bc3c30f28d7d4f677209f1acc82b3c11
MISE_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_bin_feature_lcoe_q_4_weights_mw_cluster_feature_cf_n_clusters_3_method_agg__UTC-5,9a2f7a5d4837e1cd4577f30e07617c325ea1336c60697b767e66dcb7d36f83f6
MISE_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_100000_filter_feature_lcoe_max_40_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,f6f07f52d7fcf6e71dd1093355aa5dcf785842d2e8c45773caae0df4d41686df
MISE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,99e6766b0884d5fab16eb92cfee8ccf9b49cb7c32dd13e1094d546a71edf4b35
MISE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,03fbd56cbdfffd0f53d7f0cdb1e0462fed5df346ed3833ed3680e295d24c35ff
MISE_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,e5c5ce8883ade4145d6673b03e3291c779228acaded2be6e50f645360b2189e7
MISE_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,28ff66d45c119d424d2dde2e4efd1c3ee11e09b0a3b722c046684fb970d4e377
MISS_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_40000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,24f1ee73e1a97cd1069edfa3841a88c4f7c642b49e08bc6ed18e0d2b5ba5e50e
MISS_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,e98f9b0030b940dad74cc255aab24a45dae081b7c9053614fb0be03ad5d83b31
MISS_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,83e55f65fb14100c9bc78da8eeafa351d0310d759a0a2fd25896afb6725fc6a5
MISS_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,d20b2c581c19ce93e23618a810870f410bc1c189135ed46fe8215fc8de7593a4
MISS_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,872b80354f87769bedaefa03969861f36cc047f8bd6607865193b9037019c653
MISS_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,eb384fb9bb641c7eb812efe96d61e5127375d965f51a9dc32ecb81136bc319ab
MISW_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_200000_filter_feature_lcoe_max_45_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,fa93195abafe71b3572f11e2f219ccba5a268d9fe548c17dc7fdac0234e83568
MISW_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_190000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_longitude_mw_per_cluster_10000_method_agg__UTC-5,d82639cf444e4383e2e6770fa0118a36a73d6a35f83b7d2498a788905338e369
MISW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,e3790bc87bd1b11117bf73f9db0f641849c3934383969aafe626cae016daa858
MISW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,dcd5ef6037e52440f84768a03147163411545395324bf65c99846fc065bb6667
MISW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,6a9e55adc0ee1eeed4c56b274f8bbf9b9e063ce26f2b8ec7a38f5be277f1d2dd
MISW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,0295caf05374852d43e9aba37179a7025230c303239ed661b59666be5f26be08
NWPP_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_100000_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,a260fdf7c5fcb35fe4f46ad1175a241a25a2a529726734f0506c22f53d5114f1
NWPP_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_200000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,2f66ebdca2e09f9bb0b74356a5f66f24cbc50fa915bac3fbc35e819052a5d6b6
NWPP_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,07973119a22fedce79e5afd53321cb99c864e4b33b956a5aa48044210b120372
NWPP_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,9b8fbf58b4c50fbf5d6b2dc7164525e94d74af054efbeb7ddac33d929e6965d8
NWPP_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,bb5bce8ede721a953bd39b8789ca9beaf68635e4189140dc89760581c39109aa
NWPP_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,a10e1d9aeaa0c186f887768acf4979e270331678908ec049f73d064fba6fc234
NYCW_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,b19ea2b4742582ef90e9b98ab5144afc8cf0e58bb735c7622578b656aabcc173
NYCW_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_100000_filter_feature_lcoe_max_40_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,e3604871e6e8b9620b00afc555b2e2fadc17720e70812686f6431af921412ce4
NYCW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,85c6d294a1fc51d290b403eba65457ce885698b41b10d71da25337e02d32e8f5
NYCW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,ea3ed33b2e2e48b15246919682f81eaabfc3eeb7f1f3c035a7c1f69a18e06825
NYCW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,9df1e77378a9490e9bd3b6e998f7073471cc24c12a771d34559093061f7b9951
NYCW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,82985ed6751d71aea15e598e22852f551dd2502d7f6b2e215856da565d6f4e1d
NYUP_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_20000_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,9c1f96383099b4780fb7fa4484ec96800b3007d56415b2a86003aecb380dc8d7
NYUP_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_100000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,e3fc1083723832a9118abfbe1ea5186ad86ef99760d48a6c8af65490346a98f1
NYUP_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,c984084f1f0c13d27c79b79046f4175a8b55929bb7f82d86af49baee56d9994c
NYUP_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,4d7230f5da8329e21ac6587f55eba005648644240c43f40cdfc58431812fccdb
NYUP_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,6cf1c1afff46b29f26e166dba5dc312e022dc2ffaab17cf96fc06ce86b178268
NYUP_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,73ced340d772cf526a8a4d784a3c99d811f79e90069724929fa39f66972b4982
PJMC_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_50000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,1c39bed02014005b0ec51b6e6692a8fc1e94c4ae610c3b60bf1aeb74d3815ec9
PJMC_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,01239d26ffe4226a78b05be8b11173834bcd2fe432105b226c0fa6fa0b0093d6
PJMC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,7488f418baed468fa9e84fd1f5c0aed248daf7db752813a33b78878251fad9ed
PJMC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,9861d972059854f2bcff1b7e364c3053c58b356b6bdbd93295ae171c1c6fc558
PJMC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,53e4689d4c3024b44791fa573e5e51e723711795e6d1e0e0a0ce09e8ec76198c
PJMC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,d9ed813a315c56a2c92dd6580917ed69c15c3411d8d570b0f7d2a053074c5ada
PJMD_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_8000_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,e114a6c1518fa11c744fdcaf599ddfcd3458a22412ded76e4a4ce179ce4afd19
PJMD_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_200000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,2ada6fdc94ebd1320fe3accda1eb3591d6684caf207d2f55c1613bd54dacd723
PJMD_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,91f45d71dd3b41b469bf2865b27eaeaa6c3de5093243efc77756dfbfa2de6cde
PJMD_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,45136e934c4949ef663b08e2328eb5fb8d44d829e89b4be6b110d61431c3228b
PJMD_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,4d88fe14a942d1150770dd62ede7cbdfa55f1329b7e9df403336ba58c95d99f6
PJMD_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,22e7a1a6128ca4bfc559cf0d1d5db55dab906bd65c08b53a9429881c62512f74
PJME_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_bin_feature_lcoe_q_3_weights_mw_cluster_feature_cf_n_clusters_2_method_agg__UTC-5,fd0b96a406bbb133460ba7943cb3941f7c9c24ad465ed005728fe1a8d7a83d67
PJME_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_85000_filter_feature_lcoe_max_40_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,fc3e8307af7db0b30f92d3b77b1038f19bd934739ca17a7ea55d646c5b2c5631
PJME_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,5a31055bc5b9dc6524885acad0baec403005791ddd56eada166e3b8b377c04a1
PJME_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,535ca958bd49359d0760c62e00e3894dcefc2e7fdef3f03ab1223a7c5afb9680
PJME_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,add3a2af4660ba06f8f671545c6a178348dbaefe42228ede861adebd8c36c3fe
PJME_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,28a9fd8f57cb2dcb7a29cf16bb35bd2c33ff1ba556f5bcd5b41bb9c7267de682
PJMW_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_bin_feature_lcoe_q_5_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,ff012516489b003f6f15f5a9acd8bb15f1c03a43f032abf310288150d469ad8f
PJMW_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_250000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,f81f782430b87077ad6f721397f6ade3919390ac7a10a993fa182f2f2a1b036d
PJMW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,3824d28abe472f98437247fd31157b1b9af4a090979f2c60a36690de1ae13604
PJMW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,ad7bd4fee0aedd67ff71dbc20ca305dfd67ca01b77a59204b48419a5a5ca530e
PJMW_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,9ff51d97cef43ec50e732f078e058bf56bac8473a9dfdd18a34b4df7548f8a22
PJMW_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,50fe0d99e2e3ebc1abc1bb3c5d35ea013b42237f2e33ba670030c6b3ca359fa7
RMRG_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_40_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,639ae26574ce7241555f06347bbc6d1356c9698e92bbb8c82888b4544948224c
RMRG_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_400000_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,7638827aa7ae77f3e67f8c2a5d8338a2f0b6d2e1e0eb69d0c9975e8e8526eb9a
RMRG_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,f1c7b6f9a427513efc61fa31f3206cf1f6d533eee4824697d1e782d0e42bd762
RMRG_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,d664c81c9ffebd3fef258de027866071d90532bbdf7ace8a66319bc8900b7b43
RMRG_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,0cf45b59147ad34509ff45830ddbbcdde1a76c597b4aefa456d58328b7995d91
RMRG_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,abe19f1bc692914aa47dcb530de87119d99323474f46ea34da80ffd55a162cbf
SPPC_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_60000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,190526b6614c88a786bf3845a7e7d65ac03b5c7478dd61f92d847136b6a00cfc
SPPC_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_filter_feature_lcoe_max_80_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,9531be5f2b6edb2b90bdadb65ab912b0496471df5f80b1830b9456244d684cd5
SPPC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,2d8314c53a1d724d05ecfe7894a5d9652b2d3412c69e6cd813976e3aacdade56
SPPC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,5fecf056098748fa300c38b09aa8739e54c77c93d28b5cc448d77ab42dc1f9b5
SPPC_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,96cc84b7a85f4750437e78b70e96014de7780d76acbcb529a63409cc0c6654fc
SPPC_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,23e39f30a5bcd0ca8bbde647a764ff097b9ce2c1c6106b7bd1d8e8c222a5033e
SPPN_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_50000_filter_feature_lcoe_max_35_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,c67b156315c62d90c4fefb2476e0ace041de3e5d815665cfbe45746dc298da14
SPPN_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_300000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_cf_mw_per_cluster_10000_method_agg__UTC-5,90d15a1a379800d06cf0bab7d232379996b61490b45a92cb092cba4edb17c01b
SPPN_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_1_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,bac6b5694ac7fba650f5e42523fc026b74bc456bea5e214d2338b3aa0060c83b
SPPN_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_1_filter_feature_lcoe_max_150_weights_mw_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,e06403550303eb2afe278d54f6e17a4c3a9cfe2e6d0da2fe64fec153be3b0aca
SPPN_OffShoreWind_Class3_Moderate__technology_offshorewind_turbine_type_fixed_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,55bb755330a467c39dab95940b04e9821f067ed6897df9efa0e589d263b58f69
SPPN_OffShoreWind_Class12_Moderate__technology_offshorewind_turbine_type_floating_pref_site_0_filter_feature_lcoe_max_150_feature_d_shore_m_min_15_bin_feature_interconnect_capex_mw_q_3_weights_mw__UTC-5,67cdc5f7d5a47e3aba29013242b275d7dfa97add4b5f505bcb4b41d490629ea2
SPPS_LandbasedWind_Class3_Moderate__technology_landbasedwind_group_anyQual_min_capacity_175000_filter_feature_lcoe_max_35_bin_feature_lcoe_q_6_weights_mw_cluster_feature_cf_mw_per_cluster_5000_method_agg__UTC-5,6c6dd67997786564f92fbaca22b8fbda21252d5344160dac5dcc6f1614b0bb35
SPPS_UtilityPV_Class1_Moderate__technology_utilitypv_group_anyQual_min_capacity_75000_filter_feature_lcoe_max_35_bin_feature_lcoe_weights_mw_q_5_cluster_feature_longitude_mw_per_cluster_10000_method_agg__UTC-5,ed3472270dcda6bcfefbcbd82e9cd116ae2526ecaf86f1dfca1c2233f7d64763
